Product,Timestamp,Dealnumber
小米9,2019-09-03,3368.0
小米9,2019-09-04,1476.0
小米9,2019-09-04,15000.0
小米9,2019-09-04,3346.0
小米9,2019-09-05,1518.0
小米9,2019-09-05,15000.0
小米9,2019-09-05,3340.0
小米9,2019-09-06,0.0
小米9,2019-09-06,26000.0
小米9,2019-09-06,0.0
小米9,2019-09-08,0.0
小米9,2019-09-08,25000.0
小米9,2019-09-08,0.0
小米9,2019-09-09,0.0
小米9,2019-09-09,24000.0
小米9,2019-09-09,0.0
華為P30,2019-05-27,44000.0
華為P30,2019-05-27,4064.0
華為P30,2019-05-28,44000.0
華為P30,2019-05-28,4025.0
華為P30,2019-05-30,42000.0
華為P30,2019-05-30,3888.0
華為P30,2019-05-31,42000.0
華為P30,2019-05-31,3853.0
華為P30,2019-06-01,40000.0
華為P30,2019-06-01,3706.0
華為P30,2019-06-02,44000.0
華為P30,2019-06-02,4221.0
華為P30,2019-06-03,46000.0
華為P30,2019-06-03,4408.0
華為P30,2019-06-04,46000.0
華為P30,2019-06-04,4505.0
華為P30,2019-06-05,46000.0
華為P30,2019-06-05,4538.0
華為P30,2019-06-06,46000.0
華為P30,2019-06-06,4571.0
華為P30,2019-06-07,47000.0
華為P30,2019-06-07,4698.0
華為P30,2019-06-08,47000.0
華為P30,2019-06-08,4827.0
華為P30,2019-06-09,47000.0
華為P30,2019-06-09,4935.0
華為P30,2019-06-10,47000.0
華為P30,2019-06-10,5062.0
華為P30,2019-06-11,47000.0
華為P30,2019-06-11,5135.0
華為P30,2019-06-12,48000.0
華為P30,2019-06-12,5370.0
華為P30,2019-06-13,49000.0
華為P30,2019-06-13,5572.0
華為P30,2019-06-15,49000.0
華為P30,2019-06-15,5753.0
華為P30,2019-06-16,47000.0
華為P30,2019-06-16,5729.0
華為P30,2019-06-17,55000.0
華為P30,2019-06-17,7571.0
華為P30,2019-06-18,57000.0
華為P30,2019-06-18,8162.0
華為P30,2019-06-19,65000.0
華為P30,2019-06-19,9278.0
華為P30,2019-06-20,65000.0
華為P30,2019-06-20,9636.0
華為P30,2019-06-21,65000.0
華為P30,2019-06-21,9696.0
華為P30,2019-06-22,64000.0
華為P30,2019-06-22,9804.0
華為P30,2019-06-23,64000.0
華為P30,2019-06-23,9974.0
華為P30,2019-06-24,64000.0
華為P30,2019-06-24,10000.0
華為P30,2019-06-25,64000.0
華為P30,2019-06-25,10000.0
華為P30,2019-06-26,64000.0
華為P30,2019-06-26,10000.0
華為P30,2019-06-27,64000.0
華為P30,2019-06-27,10000.0
華為P30,2019-06-28,64000.0
華為P30,2019-06-28,10000.0
華為P30,2019-06-29,64600.0
華為P30,2019-06-29,10600.0
華為P30,2019-06-30,64200.0
華為P30,2019-06-30,10200.0
華為P30,2019-07-01,65000.0
華為P30,2019-07-01,11000.0
華為P30,2019-07-02,61000.0
華為P30,2019-07-02,10000.0
華為P30,2019-07-04,58000.0
華為P30,2019-07-04,10000.0
華為P30,2019-07-05,57000.0
華為P30,2019-07-05,10000.0
華為P30,2019-07-07,57000.0
華為P30,2019-07-07,10000.0
華為P30,2019-07-08,56000.0
華為P30,2019-07-08,10000.0
華為P30,2019-07-09,55000.0
華為P30,2019-07-09,10000.0
華為P30,2019-07-10,55000.0
華為P30,2019-07-10,10000.0
華為P30,2019-07-11,55000.0
華為P30,2019-07-11,10000.0
華為P30,2019-07-12,53000.0
華為P30,2019-07-12,10000.0
華為P30,2019-07-13,52000.0
華為P30,2019-07-13,10000.0
華為P30,2019-07-14,52000.0
華為P30,2019-07-14,10000.0
華為P30,2019-07-15,51000.0
華為P30,2019-07-15,10000.0
華為P30,2019-07-16,52000.0
華為P30,2019-07-16,9888.0
華為P30,2019-07-17,44000.0
華為P30,2019-07-17,8371.0
華為P30,2019-07-18,41000.0
華為P30,2019-07-18,7701.0
華為P30,2019-07-19,32000.0
華為P30,2019-07-19,6391.0
華為P30,2019-07-21,29000.0
華為P30,2019-07-21,6161.0
華為P30,2019-07-23,29000.0
華為P30,2019-07-23,6044.0
華為P30,2019-07-24,29000.0
華為P30,2019-07-24,6180.0
華為P30,2019-07-25,28000.0
華為P30,2019-07-25,6247.0
華為P30,2019-07-26,28000.0
華為P30,2019-07-26,6344.0
華為P30,2019-07-27,28000.0
華為P30,2019-07-27,6471.0
華為P30,2019-08-02,26000.0
華為P30,2019-08-02,5826.0
華為P30,2019-08-03,27000.0
華為P30,2019-08-03,6008.0
華為P30,2019-08-04,27000.0
華為P30,2019-08-04,6114.0
華為P30,2019-08-05,27000.0
華為P30,2019-08-05,6182.0
華為P30,2019-08-06,27000.0
華為P30,2019-08-06,6074.0
華為P30,2019-08-07,29000.0
華為P30,2019-08-07,6168.0
華為P30,2019-08-08,29000.0
華為P30,2019-08-08,6260.0
華為P30,2019-08-10,31000.0
華為P30,2019-08-10,6675.0
華為P30,2019-08-11,32000.0
華為P30,2019-08-11,6753.0
華為P30,2019-08-12,32000.0
華為P30,2019-08-12,6676.0
華為P30,2019-08-14,33000.0
華為P30,2019-08-14,6521.0
華為P30,2019-08-15,33000.0
華為P30,2019-08-15,6486.0
華為P30,2019-08-16,34000.0
華為P30,2019-08-16,6318.0
華為P30,2019-08-17,34000.0
華為P30,2019-08-17,6329.0
華為P30,2019-08-18,34000.0
華為P30,2019-08-18,6253.0
華為P30,2019-08-19,35000.0
華為P30,2019-08-19,6783.0
華為P30,2019-08-20,35000.0
華為P30,2019-08-20,6803.0
華為P30,2019-08-21,36000.0
華為P30,2019-08-21,6810.0
華為P30,2019-08-22,36000.0
華為P30,2019-08-22,6710.0
華為P30,2019-08-23,36000.0
華為P30,2019-08-23,6585.0
華為P30,2019-08-24,37000.0
華為P30,2019-08-24,6498.0
華為P30,2019-08-26,38000.0
華為P30,2019-08-26,6199.0
華為P30,2019-08-27,38000.0
華為P30,2019-08-27,6129.0
華為P30,2019-08-28,38000.0
華為P30,2019-08-28,6140.0
華為P30,2019-08-29,39000.0
華為P30,2019-08-29,6079.0
華為P30,2019-08-30,40000.0
華為P30,2019-08-30,6082.0
華為P30,2019-09-03,41000.0
華為P30,2019-09-03,5652.0
華為P30,2019-09-04,41000.0
華為P30,2019-09-04,5563.0
華為P30,2019-09-05,41000.0
華為P30,2019-09-05,5590.0
華為P30,2019-09-06,40000.0
華為P30,2019-09-06,5428.0
華為P30,2019-09-08,37000.0
華為P30,2019-09-08,5003.0
華為P30,2019-09-09,36000.0
華為P30Pro,2019-05-27,1540.0
華為P30Pro,2019-05-27,53000.0
華為P30Pro,2019-05-27,1081.0
華為P30Pro,2019-05-28,1521.0
華為P30Pro,2019-05-28,52000.0
華為P30Pro,2019-05-28,1148.0
華為P30Pro,2019-05-30,1509.0
華為P30Pro,2019-05-30,50000.0
華為P30Pro,2019-05-30,1385.0
華為P30Pro,2019-05-31,1531.0
華為P30Pro,2019-05-31,49000.0
華為P30Pro,2019-05-31,1554.0
華為P30Pro,2019-06-01,1539.0
華為P30Pro,2019-06-01,48000.0
華為P30Pro,2019-06-01,1656.0
華為P30Pro,2019-06-02,1645.0
華為P30Pro,2019-06-02,54000.0
華為P30Pro,2019-06-02,2297.0
華為P30Pro,2019-06-03,1723.0
華為P30Pro,2019-06-03,57000.0
華為P30Pro,2019-06-03,2641.0
華為P30Pro,2019-06-04,1745.0
華為P30Pro,2019-06-04,59000.0
華為P30Pro,2019-06-04,2821.0
華為P30Pro,2019-06-05,1791.0
華為P30Pro,2019-06-05,59000.0
華為P30Pro,2019-06-05,2973.0
華為P30Pro,2019-06-06,1834.0
華為P30Pro,2019-06-06,60000.0
華為P30Pro,2019-06-06,3024.0
華為P30Pro,2019-06-07,1843.0
華為P30Pro,2019-06-07,60000.0
華為P30Pro,2019-06-07,3252.0
華為P30Pro,2019-06-08,1847.0
華為P30Pro,2019-06-08,60000.0
華為P30Pro,2019-06-08,3444.0
華為P30Pro,2019-06-09,1851.0
華為P30Pro,2019-06-09,60000.0
華為P30Pro,2019-06-09,3616.0
華為P30Pro,2019-06-10,1876.0
華為P30Pro,2019-06-10,60000.0
華為P30Pro,2019-06-10,3732.0
華為P30Pro,2019-06-11,1977.0
華為P30Pro,2019-06-11,60000.0
華為P30Pro,2019-06-11,3789.0
華為P30Pro,2019-06-12,2044.0
華為P30Pro,2019-06-12,60000.0
華為P30Pro,2019-06-12,4065.0
華為P30Pro,2019-06-13,2108.0
華為P30Pro,2019-06-13,60000.0
華為P30Pro,2019-06-13,4323.0
華為P30Pro,2019-06-15,2167.0
華為P30Pro,2019-06-15,58000.0
華為P30Pro,2019-06-15,4564.0
華為P30Pro,2019-06-16,2217.0
華為P30Pro,2019-06-16,55000.0
華為P30Pro,2019-06-16,4487.0
華為P30Pro,2019-06-17,2332.0
華為P30Pro,2019-06-17,61000.0
華為P30Pro,2019-06-17,5459.0
華為P30Pro,2019-06-18,2402.0
華為P30Pro,2019-06-18,62000.0
華為P30Pro,2019-06-18,5820.0
華為P30Pro,2019-06-19,2589.0
華為P30Pro,2019-06-19,73000.0
華為P30Pro,2019-06-19,7117.0
華為P30Pro,2019-06-20,2666.0
華為P30Pro,2019-06-20,74000.0
華為P30Pro,2019-06-20,7625.0
華為P30Pro,2019-06-21,2695.0
華為P30Pro,2019-06-21,74000.0
華為P30Pro,2019-06-21,7721.0
華為P30Pro,2019-06-22,2740.0
華為P30Pro,2019-06-22,73000.0
華為P30Pro,2019-06-22,7720.0
華為P30Pro,2019-06-23,2691.0
華為P30Pro,2019-06-23,72000.0
華為P30Pro,2019-06-23,7674.0
華為P30Pro,2019-06-24,2650.0
華為P30Pro,2019-06-24,72000.0
華為P30Pro,2019-06-24,7618.0
華為P30Pro,2019-06-25,2609.0
華為P30Pro,2019-06-25,72000.0
華為P30Pro,2019-06-25,7557.0
華為P30Pro,2019-06-26,2627.0
華為P30Pro,2019-06-26,72000.0
華為P30Pro,2019-06-26,7551.0
華為P30Pro,2019-06-27,2646.0
華為P30Pro,2019-06-27,71000.0
華為P30Pro,2019-06-27,7546.0
華為P30Pro,2019-06-28,2640.0
華為P30Pro,2019-06-28,71000.0
華為P30Pro,2019-06-28,7543.0
華為P30Pro,2019-06-29,2600.0
華為P30Pro,2019-06-29,71000.0
華為P30Pro,2019-06-29,7580.0
華為P30Pro,2019-06-30,2635.0
華為P30Pro,2019-06-30,71000.0
華為P30Pro,2019-06-30,7800.0
華為P30Pro,2019-07-01,2621.0
華為P30Pro,2019-07-01,72000.0
華為P30Pro,2019-07-01,8076.0
華為P30Pro,2019-07-02,2557.0
華為P30Pro,2019-07-02,67000.0
華為P30Pro,2019-07-02,7732.0
華為P30Pro,2019-07-04,2482.0
華為P30Pro,2019-07-04,61000.0
華為P30Pro,2019-07-04,7482.0
華為P30Pro,2019-07-05,2431.0
華為P30Pro,2019-07-05,60000.0
華為P30Pro,2019-07-05,7418.0
華為P30Pro,2019-07-07,2363.0
華為P30Pro,2019-07-07,59000.0
華為P30Pro,2019-07-07,7323.0
華為P30Pro,2019-07-08,2326.0
華為P30Pro,2019-07-08,57000.0
華為P30Pro,2019-07-08,7206.0
華為P30Pro,2019-07-09,2324.0
華為P30Pro,2019-07-09,57000.0
華為P30Pro,2019-07-09,7167.0
華為P30Pro,2019-07-10,2298.0
華為P30Pro,2019-07-10,56000.0
華為P30Pro,2019-07-10,7133.0
華為P30Pro,2019-07-11,2188.0
華為P30Pro,2019-07-11,55000.0
華為P30Pro,2019-07-11,7195.0
華為P30Pro,2019-07-12,2119.0
華為P30Pro,2019-07-12,54000.0
華為P30Pro,2019-07-12,7015.0
華為P30Pro,2019-07-13,2062.0
華為P30Pro,2019-07-13,52000.0
華為P30Pro,2019-07-13,6935.0
華為P30Pro,2019-07-14,2025.0
華為P30Pro,2019-07-14,51000.0
華為P30Pro,2019-07-14,6981.0
華為P30Pro,2019-07-15,1978.0
華為P30Pro,2019-07-15,51000.0
華為P30Pro,2019-07-15,6981.0
華為P30Pro,2019-07-16,1935.0
華為P30Pro,2019-07-16,52000.0
華為P30Pro,2019-07-16,7113.0
華為P30Pro,2019-07-17,1825.0
華為P30Pro,2019-07-17,45000.0
華為P30Pro,2019-07-17,6541.0
華為P30Pro,2019-07-18,1751.0
華為P30Pro,2019-07-18,44000.0
華為P30Pro,2019-07-18,6448.0
華為P30Pro,2019-07-19,1601.0
華為P30Pro,2019-07-19,31000.0
華為P30Pro,2019-07-19,5351.0
華為P30Pro,2019-07-21,1768.0
華為P30Pro,2019-07-21,28000.0
華為P30Pro,2019-07-21,5098.0
華為P30Pro,2019-07-23,1892.0
華為P30Pro,2019-07-23,28000.0
華為P30Pro,2019-07-23,5226.0
華為P30Pro,2019-07-24,1951.0
華為P30Pro,2019-07-24,28000.0
華為P30Pro,2019-07-24,5366.0
華為P30Pro,2019-07-25,2002.0
華為P30Pro,2019-07-25,28000.0
華為P30Pro,2019-07-25,5513.0
華為P30Pro,2019-07-26,2057.0
華為P30Pro,2019-07-26,28000.0
華為P30Pro,2019-07-26,5713.0
華為P30Pro,2019-07-27,2095.0
華為P30Pro,2019-07-27,28000.0
華為P30Pro,2019-07-27,5884.0
華為P30Pro,2019-08-02,2270.0
華為P30Pro,2019-08-02,27000.0
華為P30Pro,2019-08-02,5733.0
華為P30Pro,2019-08-03,2293.0
華為P30Pro,2019-08-03,27000.0
華為P30Pro,2019-08-03,6101.0
華為P30Pro,2019-08-04,2291.0
華為P30Pro,2019-08-04,28000.0
華為P30Pro,2019-08-04,6413.0
華為P30Pro,2019-08-05,2278.0
華為P30Pro,2019-08-05,27000.0
華為P30Pro,2019-08-05,6494.0
華為P30Pro,2019-08-06,2256.0
華為P30Pro,2019-08-06,27000.0
華為P30Pro,2019-08-06,6495.0
華為P30Pro,2019-08-07,2261.0
華為P30Pro,2019-08-07,29000.0
華為P30Pro,2019-08-07,6764.0
華為P30Pro,2019-08-08,2215.0
華為P30Pro,2019-08-08,30000.0
華為P30Pro,2019-08-08,6880.0
華為P30Pro,2019-08-10,2152.0
華為P30Pro,2019-08-10,32000.0
華為P30Pro,2019-08-10,7054.0
華為P30Pro,2019-08-11,2156.0
華為P30Pro,2019-08-11,33000.0
華為P30Pro,2019-08-11,7025.0
華為P30Pro,2019-08-12,2122.0
華為P30Pro,2019-08-12,33000.0
華為P30Pro,2019-08-12,6866.0
華為P30Pro,2019-08-14,2081.0
華為P30Pro,2019-08-14,34000.0
華為P30Pro,2019-08-14,6681.0
華為P30Pro,2019-08-15,2058.0
華為P30Pro,2019-08-15,34000.0
華為P30Pro,2019-08-15,6752.0
華為P30Pro,2019-08-16,2039.0
華為P30Pro,2019-08-16,34000.0
華為P30Pro,2019-08-16,6606.0
華為P30Pro,2019-08-17,2015.0
華為P30Pro,2019-08-17,35000.0
華為P30Pro,2019-08-17,6542.0
華為P30Pro,2019-08-18,1993.0
華為P30Pro,2019-08-18,35000.0
華為P30Pro,2019-08-18,6433.0
華為P30Pro,2019-08-19,1951.0
華為P30Pro,2019-08-19,36000.0
華為P30Pro,2019-08-19,7239.0
華為P30Pro,2019-08-20,1909.0
華為P30Pro,2019-08-20,36000.0
華為P30Pro,2019-08-20,7425.0
華為P30Pro,2019-08-21,1885.0
華為P30Pro,2019-08-21,36000.0
華為P30Pro,2019-08-21,7448.0
華為P30Pro,2019-08-22,1868.0
華為P30Pro,2019-08-22,36000.0
華為P30Pro,2019-08-22,7434.0
華為P30Pro,2019-08-23,1859.0
華為P30Pro,2019-08-23,37000.0
華為P30Pro,2019-08-23,7351.0
華為P30Pro,2019-08-24,1842.0
華為P30Pro,2019-08-24,37000.0
華為P30Pro,2019-08-24,7236.0
華為P30Pro,2019-08-26,1779.0
華為P30Pro,2019-08-26,38000.0
華為P30Pro,2019-08-26,6873.0
華為P30Pro,2019-08-27,1750.0
華為P30Pro,2019-08-27,38000.0
華為P30Pro,2019-08-27,6805.0
華為P30Pro,2019-08-28,1702.0
華為P30Pro,2019-08-28,38000.0
華為P30Pro,2019-08-28,6813.0
華為P30Pro,2019-08-29,1665.0
華為P30Pro,2019-08-29,38000.0
華為P30Pro,2019-08-29,6795.0
華為P30Pro,2019-08-30,1644.0
華為P30Pro,2019-08-30,39000.0
華為P30Pro,2019-08-30,6784.0
華為P30Pro,2019-09-03,1450.0
華為P30Pro,2019-09-03,40000.0
華為P30Pro,2019-09-03,5981.0
華為P30Pro,2019-09-04,1439.0
華為P30Pro,2019-09-04,40000.0
華為P30Pro,2019-09-04,5888.0
華為P30Pro,2019-09-05,1387.0
華為P30Pro,2019-09-05,40000.0
華為P30Pro,2019-09-05,5909.0
華為P30Pro,2019-09-06,1335.0
華為P30Pro,2019-09-06,38000.0
華為P30Pro,2019-09-06,5667.0
華為P30Pro,2019-09-08,1237.0
華為P30Pro,2019-09-08,34000.0
華為P30Pro,2019-09-08,5204.0
華為P30Pro,2019-09-09,1190.0
華為P30Pro,2019-09-09,33000.0
華為P30Pro,2019-09-09,5070.0
